"","QMIC2834","QMIC2576","QMIC2629","QMIC2630","QMIC2631","QMIC2632","QMIC2633","QMIC2679","QMIC2685","QMIC2686","QMIC2687","QMIC2688","QMIC2714","QMIC2715","QMIC2716","QMIC2717","QMIC2718","QMIC2773","QMIC2774","QMIC2776","QMIC2837","QMIC3248","QMIC3311","QMIC3312","QMIC3313","QMIC3314","QMIC3315","QMIC3316","QMIC3317","QMIC3318","QMIC3319","QMIC3320","QMIC3321","QMIC3322","QMIC3343","QMIC3345","QMIC3346","QMIC3347","QMIC3348","QMIC3349","QMIC3352","QMIC3397","QMIC3398","QMIC3399","QMIC3401","QMIC3402","QMIC3403","QMIC3404","QMIC3405","QMIC3406","QMIC3407","QMIC3408","QMIC3409","QMIC3410","QMIC3411","QMIC3412","QMIC3413","QMIC3426","QMIC3427","QMIC3429","QMIC3430","QMIC3431","QMIC3432","QMIC3433","QMIC3434","QMIC3435","QMIC3436","QMIC3437","QMIC3444","QMIC3445","QMIC3447","QMIC3448","QMIC2943","QMIC2944","QMIC2945","QMIC2946","QMIC2947","QMIC2979","QMIC2985","QMIC2986","QMIC2987","QMIC2988","QMIC3044","QMIC3045","QMIC3264","QMIC3265","QMIC3266","QMIC3301","QMIC3303","QMIC3305","QMIC3307","QMIC3309","QMIC3370","QMIC3371","QMIC3372","QMIC3373","QMIC3374","QMIC3614","QMIC3615","QMIC3616","QMIC3617","QMIC3618","QMIC3742","QMIC3743","QMIC3744","QMIC3745","QMIC3746"
"b8233d5967bc14f291083078e55dbf49",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8e844e160c9949345d31bb0c836fccf7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,14,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fa2aa7f22bf757bb012172dfa58e14f6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0b6d2fedc45df3b48206c1d727a2dca5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"00549f912700241bbf55922dfa9b7eb5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,11,14,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,11,0,0,0,7,13,0,0,0,0,0,0
"f775897098ee989c6ea7883a6e40fb85",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,26,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"98e28dc70c9f5560d56c5aef59106efe",0,0,0,0,0,0,0,0,1082,184,85,0,476,470,56,0,0,621,166,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1148,43,0,0,0,406,86,0,0,0,47,0,0,0,0,0,455,69,0,0,0,547,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,43,0,0,0,269,1294,69,0,0,176,122,64,0,0
"a0baadaf957080233bcf3be10960e444",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,27,12,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2569ec990972edb880b4865ba1083438",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,11,0,0,0,0,0,0,12,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,25,24,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,8,0,0,0,0,0,28,0,0,0,8,11
"d718d051d0454558277cddfa65924446",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ded81fc522aabcb6f69b796d32839f6e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,10,0,0,0,0,17,0,0,0,8,30,0,0,0,0,31,0,0,0,13,0,0,0,0,0,0
"302b8f6679beceb9701ec47120e4ca45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3b4aa064d997655f9a048d4b9d171adb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,36,30,47,0,25,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7fc43709588ad7318f494d634238dc60",501,0,58,94,119,0,0,0,16,78,351,0,74,343,447,0,0,39,134,0,0,136,0,264,309,449,0,0,0,88,58,42,0,0,0,0,0,0,0,0,0,0,10,90,0,0,0,428,624,303,0,0,0,298,582,0,0,0,53,939,408,515,0,37,38,144,0,0,0,0,0,0,128,153,194,0,0,0,361,207,448,225,98,146,388,143,0,41,81,748,80,0,571,585,613,64,0,541,158,519,0,0,271,303,357,0,0
"1a2e2579085b25b07289c0fa9818131f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,17,17,0,33,9,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bce5ffdfa8137a819d397167dac93b57",0,7,0,0,0,15,54,35,0,0,0,0,0,0,0,11,153,0,0,10,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,43,22,60,0,0,0,16,0,0,0,0,62,0,0,0,0,101,0,0,0,9,123,0,0,0,17,112,0,0,0,0,85
"83b09c0923ba5c7a152ce0c69ff4d991",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,20,0,0,0,16,7,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,9,0,0
"5a89b526ca6346f1a21fa4c9e9715f1f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,0,0,0,0,0,112,96,48,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7e13cde4cb878d0d0a52364045d45144",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"de8afcbd35e66ec37c70e0470a749ba2",0,24,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,21,19,0,0,0,9,0,0,0,0,0,0,6,18,6,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,27,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,14,19,0,0,0,0,0,0,18,32,58,95,0,0,0,45,0,0,0,31,57,0,0,11,24,20,0,0,0,0,0,0,0,0,37,0,0,0,6,0,23
"8a893d62241185dc8723dc12e1107941",8,19,0,0,3,15,0,0,2,0,0,7,0,0,10,16,26,0,0,28,24,0,0,0,45,29,26,7,0,0,10,44,10,0,0,0,0,0,0,0,0,0,0,0,18,10,0,11,23,31,13,0,0,17,18,29,32,0,0,27,14,10,0,0,10,21,14,0,0,0,0,0,18,24,28,28,31,38,11,8,24,27,5,7,14,13,34,0,0,13,27,0,0,9,29,35,20,9,0,31,37,31,4,0,10,25,31
"cbe0ac5623bdf773e7f0bedde04744df",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,34,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bca58f7d9f65a38c30396500245e7807",0,52,0,0,0,64,0,0,0,0,0,0,0,0,19,22,14,0,0,90,39,0,0,28,212,57,130,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,100,43,0,0,0,59,101,0,0,0,59,109,0,0,0,109,57,67,0,0,0,160,77,14,0,0,0,0,15,21,0,0,16,28,0,0,0,0,0,0,0,0,0,0,0,53,63,13,0,0,49,78,0,0,0,25,60,0,0,0,18,30,24
"316c8d483d4fcbec694d9625b9d65831",0,35,0,0,0,29,0,0,0,0,0,34,0,0,23,76,70,0,0,112,127,0,0,0,62,0,256,22,0,0,0,0,47,40,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,102,0,0,0,35,149,115,0,0,0,0,0,0,0,0,0,30,23,0,0,0,0,0,0,33,173,71,145,0,0,23,55,0,0,0,53,122,0,0,40,92,87,0,0,55,100,186,0,0,47,32,108,0,0,18,87,109
"1fc3e72cdd5bc80d70da2a4a542fa0a7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"171a061c2ded0dcff004d791e52215ae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,18,0,0,0,0,11,6,0,0,0,0,0,57,132,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41f52818fd46325fe35b740aefe5956a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,36,0,20,0,0,22,21,33,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,490,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,0,0
"9320165a41bcbad15e5a5494cdad92d9",31,0,3223,1397,78,0,0,0,538,128,121,0,358,578,68,0,0,1638,705,0,0,36,1322,119,44,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688,155,17,0,0,0,0,31,0,0,2767,70,469,250,0,0,238,161,50,0,12,231,591,0,0,0,0,782,1017,794,97,193,243,146,8,0,0,20,11,21,15,35,104,31,9,0,834,376,215,0,0,2654,407,205,0,0,942,3131,266,7,0,424,282,128,0,0
"5b2f406bf99e8328e521b58666da4dac",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,57,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"65e071c0036a02067d4aedd8ce2b0dcd",0,22,0,0,0,32,11,0,0,0,0,19,0,0,0,29,29,0,0,43,33,0,0,20,55,28,82,0,0,15,16,238,16,16,0,0,0,0,0,0,0,0,0,0,23,0,0,0,62,66,41,0,0,0,19,25,37,0,0,32,14,35,0,22,31,79,45,21,0,0,0,0,24,20,18,18,28,29,0,0,0,18,0,0,10,21,28,0,0,18,18,17,0,0,26,33,21,9,0,51,130,23,0,11,23,28,22
"787161037da5548fa20b5ef4f81a64dc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8234424c61559949aee4296c9b123e98",0,36,0,0,0,33,21,23,0,0,15,17,0,0,20,45,52,0,0,57,70,0,0,0,30,0,49,22,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,14,10,0,0,0,0,38,0,0,0,11,40,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,14,47,48,75,0,0,0,46,0,0,15,29,70,0,0,18,36,67,0,0,22,73,104,0,0,13,12,81,0,0,0,45,65
"23223a141d15659d6d07460f7e8db9cd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dcafbf63229e9e15dc03d1137151d9ca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,29,0,0,0,0,0,154,145,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,27,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16e42261cb2ec416ee83b8d72f8f69a6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,13,0,0,0,0,0,0,0,25,25,20,0,0,30,17,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee496b07598f035823c954385eb3d98b",0,25,0,0,0,4,10,0,0,0,12,0,0,55,10,33,7,0,0,30,7,0,0,0,2,0,3,12,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,8,0,0,0,5,40,0,0,0,0,0,9,0,0,8,0,0,0,0,0,0,0,10,0,0,0,0,14,12,16,6,6,5,3,8,3,0,0,0,5,39,10,0,0,19,21,13,0,0,14,7,10,3,0,1,14,12,0,30,8,28,6
"7fe3e51933bd3c707c4a94d33aa68898",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,5,0,0,0,0,27,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"2992f7662996de1245f0f1860a87d516",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,78,76,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"74458ca91c71a3d8d62f07d755fb8cf9",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,47,68,38,0,0
"610938c7e3d4c1d08696b583557fcb96",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,13,13,0,0,0,0,7,0,0,0,13,14,0,0,9,46,0,0,0,0,9,13
"bfc098173301fa7eb3d88f0d2fc9f9d8",0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,39,0,46,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,88,0,0,0,0,58,35,84,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,36,43,0,0,50,42,0,0,0,0,0,0,0,0,0,63,0,0,0,0,25,0,0,0,0,0,0,0
"c860c117a8829905e8f0b8cf0227d74a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"df112aa3444588ed090c6c7b35e04319",0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,56,21,0,0,0,0,0,0,0,0,0,0,0,0,21,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"824823bf68842abfc8522e14c0b24c04",0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,14,27,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6b769e58819531e6cd040d45f10d5444",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0
"471f7213403bf620d5968b4f26c3fbae",20,25,0,0,11,31,0,0,0,8,62,0,0,20,66,38,15,4,19,68,24,31,7,219,380,448,52,11,0,47,81,375,18,0,0,0,0,0,0,0,0,7,8,20,46,29,0,470,330,205,28,0,0,97,135,37,0,19,37,159,223,409,3,366,59,122,21,0,0,10,7,0,38,59,48,12,17,33,7,0,15,24,0,11,18,21,0,0,10,39,57,0,3,12,95,63,0,29,17,116,170,14,13,30,65,40,37
"7d6d57b2cdf4f8f2616f33f7f8d7e6c2",0,0,34,23,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,92,49,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,24,0,0,0,0,0,0,0,0,0,0,0,0,0
"87062f3cb6452dff23464ec3f59b23dc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,43,0,0,0,0,0,0
"bc1e90d71dcecf8ea0e5e0717f45b4bc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"865dd6f39f24f8430c90f8896bab1d04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,21,0,0,0,0,16,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,46,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a2d28acee00688f0eefa0b4d683ccae9",0,0,7,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2a75bf8367807d6b9fe4324c39183304",0,0,0,0,0,24,25,0,0,0,22,33,0,12,24,0,87,0,0,76,65,14,0,0,187,37,115,52,0,0,0,49,0,34,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,69,0,0,0,28,72,126,0,0,37,0,0,0,0,0,46,53,39,0,0,0,0,0,41,56,102,76,107,0,30,0,65,0,0,0,0,95,0,6,30,39,105,0,0,48,83,164,0,0,57,0,103,0,0,13,54,82
"dbbd7c94d5a16630d496690bff08d5b2",0,54,0,0,0,30,0,0,0,0,0,0,0,0,0,36,14,0,0,37,32,0,0,0,36,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,32,0,0,0,0,0,0,0,0,77,238,0,0,0,82,27,54,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,42,0,0,6,186,219,0,0,0,112,193,21,19,0,76,166,18,0,0,0,37,14
"46c56880415d12cb93436faaa15cddd5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,53,106,70,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54f65f1a4f81147b1b13ab88adeff190",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,171,0,0,0,0,301,256,367,123,288,133,0,0,0,0,0,0,2675,298,0,0,0,0,0,0,0,0,0,100,0,0,0,0,252,81,0,0,0,0,0,93,165,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
